datatype,kind,id,latitude,longitude,city,type,status,country
physicalStore,Zara,3534,41.9140896,12.66118746,ROMA,Mall,OPEN,Italy
physicalStore,Zara,1472,22.6692385,120.3027452,KAOHSIUNG,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,11768,20.01788,110.34219,HAIKOU,Mall,OPEN,Mainland China
physicalStore,Zara,12517,39.7168,-104.95268,DENVER,Mall,OPEN,United States
physicalStore,Zara,6468,-2.168681,-79.89777,STGO DE GUAYAQUIL,Mall,OPEN,Ecuador
physicalStore,Zara,3109,48.140046,11.575599,MÜNCHEN,Street,OPEN,Germany
physicalStore,Zara,1372,48.138523,11.568306,MÜNCHEN,Street,OPEN,Germany
physicalStore,Zara,3605,48.159273,11.584868,MÜNCHEN,Street,OPEN,Germany
physicalStore,Zara,3421,48.184315,11.53219,MÜNCHEN,Mall,OPEN,Germany
physicalStore,Zara,3335,48.13282,11.692607,MÜNCHEN,Mall,OPEN,Germany
physicalStore,Zara,1225,25.0335113,121.5640825,TAIPEI,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,1293,25.0416768,121.551655,TAIPEI,Street,OPEN,"Taiwan, China"
physicalStore,Zara,1392,25.0491593,121.5172417,TAIPEI,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,6435,25.006362,121.474864,TAIPEI,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,1422,25.053471000000002,121.288333,TAOYUAN COUNTY,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,9108,6.19936,-75.57519,MEDELLIN,Mall,OPEN,Colombia
physicalStore,Zara,16162,3.4442995,-76.50068,SANTIAGO DE CALI,Mall,OPEN,Colombia
physicalStore,Zara,3781,3.3688805,-76.52833,SANTIAGO DE CALI,Mall,OPEN,Colombia
physicalStore,Zara,3072,53.5516,10.0023,HAMBURG,Street,OPEN,Germany
physicalStore,Zara,9147,53.570366,9.862268,HAMBURG,Mall,OPEN,Germany
physicalStore,Zara,3549,53.653396,10.092337,HAMBURG,Mall,OPEN,Germany
physicalStore,Zara,3083,49.284059299999996,-123.1240438,VANCOUVER,Street,OPEN,Canada
physicalStore,Zara,3157,49.2263304,-123.0024382,BURNABY,Mall,OPEN,Canada
physicalStore,Zara,6471,49.3265192,-123.1370348,WEST VANCOUVER,Mall,OPEN,Canada
physicalStore,Zara,9279,49.1678856,-123.1391004,RICHMOND,Mall,OPEN,Canada
physicalStore,Zara,4877,33.8889895,35.520154,BEIRUT,Mall,OPEN,Lebanon
physicalStore,Zara,12084,33.884002699999996,35.4842007,BEIRUT,Mall,OPEN,Lebanon
physicalStore,Zara,1478,33.929657,35.5892235,BEIRUT,Mall,OPEN,Lebanon
physicalStore,Zara,7043,-12.981768,-38.464582,SALVADOR,Mall,OPEN,Brazil
physicalStore,Zara,9012,44.42031097,26.1267471,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,9008,44.429874,26.053349,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,1429,44.420567,26.150068,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,6142,44.44093,26.150406,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,688,44.395615,26.121584,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,3404,44.428539,26.03513,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,9273,44.47821003,26.103246210000002,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,3788,44.50679,26.089095999999998,BUCHAREST,Mall,OPEN,Romania
physicalStore,Zara,14523,22.23852,113.51816,ZHUHAI,Mall,OPEN,Mainland China
physicalStore,Zara,3993,35.868506,128.594868,DAEGU,Street,OPEN,South Korea
physicalStore,Zara,1253,35.921441,128.637232,DAEGU,Mall,OPEN,South Korea
physicalStore,Zara,1313,-27.469178,153.025494,BRISBANE,Street,OPEN,Australia
physicalStore,Zara,10728,-27.5638109,153.0845731,BRISBANE,Mall,OPEN,Australia
physicalStore,Zara,11777,34.1109848,-117.5336256,RANCHO CUCAMONGA,Mall,OPEN,United States
physicalStore,Zara,6615,40.400622,49.852919,BAKU,Mall,OPEN,Azerbaijan
physicalStore,Zara,1496,40.37977,49.847107,BAKU,Mall,OPEN,Azerbaijan
physicalStore,Zara,1376,40.371765,49.837353,BAKU,Mall,OPEN,Azerbaijan
physicalStore,Zara,3476,33.588097,130.39542,FUKUOKA,Street,OPEN,Japan
physicalStore,Zara,14524,33.564411,130.440967,FUKUOKA,Mall,OPEN,Japan
physicalStore,Zara,3303,36.12739,-115.16924,LAS VEGAS,Mall,OPEN,United States
physicalStore,Zara,16550,10.489078,-66.85455,CARACAS,Mall,OPEN,Venezuela
physicalStore,Zara,3173,48.20866944,16.37227222,WIEN,Street,OPEN,Austria
physicalStore,Zara,3113,48.199818,16.353172,WIEN,Mall,OPEN,Austria
physicalStore,Zara,946,48.241882000000004,16.435171,WIEN,Mall,OPEN,Austria
physicalStore,Zara,1347,48.208095,16.218781,WIEN,Mall,OPEN,Austria
physicalStore,Zara,3114,48.08255,16.2869,WIEN,Mall,OPEN,Austria
physicalStore,Zara,10836,39.403980000000004,-76.59808,TOWSON,Mall,OPEN,United States
physicalStore,Zara,6478,-31.952986,115.860008,PERTH,Street,OPEN,Australia
physicalStore,Zara,14008,-31.87768,115.778308,PERTH,Mall,OPEN,Australia
physicalStore,Zara,16324,11.52509,104.92379,PHNOM PENH,Mall,OPEN,Cambodia
physicalStore,Zara,3279,59.3331757,18.072054899999998,STOCKHOLM,Street,OPEN,Sweden
physicalStore,Zara,3462,59.33386,18.06151,STOCKHOLM,Street,OPEN,Sweden
physicalStore,Zara,3505,59.33636,18.0728,STOCKHOLM,Mall,OPEN,Sweden
physicalStore,Zara,3518,59.370018,18.003147,SOLNA,Mall,OPEN,Sweden
physicalStore,Zara,12465,45.518209999999996,-122.6758,PORTLAND,Mall,OPEN,United States
physicalStore,Zara,16087,29.5183745,-98.49620537999999,SAN ANTONIO,Mall,OPEN,United States
physicalStore,Zara,3951,29.592959999999998,-98.61178,SAN ANTONIO,Mall,OPEN,United States
physicalStore,Zara,14807,32.513405,-116.96582,TIJUANA,Mall,OPEN,Mexico
physicalStore,Zara,12168,53.93346,27.65192,MINSK,Mall,,Belarus
physicalStore,Zara,11826,53.90855,27.42936,MINSK,Mall,,Belarus
physicalStore,Zara,3419,43.058898,141.354473,SAPPORO,Mall,OPEN,Japan
physicalStore,Zara,3798,51.55606641,5.08693824,TILBURG,Street,OPEN,Netherlands
physicalStore,Zara,3598,51.58731215,4.77556487,BREDA,Street,OPEN,Netherlands
physicalStore,Zara,3415,51.6883371,5.30239734,S-HERTOGENBOSCH (DEN BOSCH),Street,OPEN,Netherlands
physicalStore,Zara,1140,38.77147,-121.26717,ROSEVILLE,Mall,OPEN,United States
physicalStore,Zara,6643,43.26383,76.9298,ALMATY,Mall,OPEN,Kazakhstan
physicalStore,Zara,9204,43.233549,76.95657800000001,ALMATY,Mall,OPEN,Kazakhstan
physicalStore,Zara,9073,43.202493,76.89205,ALMATY,Mall,OPEN,Kazakhstan
physicalStore,Zara,16546,43.315155,77.02429,ALMATY,Mall,OPEN,Kazakhstan
physicalStore,Zara,3950,30.4006,-97.72736,AUSTIN,Mall,OPEN,United States
physicalStore,Zara,3986,28.4469589,-81.3967918,ORLANDO,Mall,OPEN,United States
physicalStore,Zara,3874,28.3698522,-81.5173225,ORLANDO,Mall,OPEN,United States
physicalStore,Zara,6413,22.9901211,120.2334186,TAINAN,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,3077,52.23354128,21.01006179,WARSZAWA,Street,OPEN,Poland
physicalStore,Zara,3687,52.2307035,21.003261,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,3373,52.25824,20.986427,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,9010,52.21246077,20.9544367,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,3269,52.24198687,20.93216926,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,3561,52.1793,21.003849,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,12835,52.23259673,21.10607312,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,9085,52.3042098,21.05832284,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,12762,52.29379919,20.92948678,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,12761,52.13571046,20.89019154,WARSZAWA,Mall,OPEN,Poland
physicalStore,Zara,3174,18.421528000000002,-66.073704,SAN JUAN,Mall,OPEN,Puerto Rico
physicalStore,Zara,270,18.4122,-66.0255,SAN JUAN,Mall,OPEN,Puerto Rico
physicalStore,Zara,3741,36.78378611,34.58955277,MERSIN,Mall,OPEN,Turkey
physicalStore,Zara,6419,37.32534,-121.94521,SANTA CLARA,Mall,OPEN,United States
physicalStore,Zara,7021,-25.4233,-49.270502,CURITIBA,Mall,OPEN,Brazil
physicalStore,Zara,7076,-25.442881,-49.290878,CURITIBA,Mall,OPEN,Brazil
physicalStore,Zara,7040,-25.435456000000002,-49.31646,CURITIBA,Mall,OPEN,Brazil
physicalStore,Zara,10284,36.9901054,35.3405657,ADANA,Mall,OPEN,Turkey
physicalStore,Zara,9001,-0.17621,-78.48024,QUITO,Mall,OPEN,Ecuador
physicalStore,Zara,14821,23.5714242,58.4052772,MUSCAT,Mall,OPEN,Oman
physicalStore,Zara,3684,23.599696,58.2488999,MUSCAT,Mall,OPEN,Oman
physicalStore,Zara,7014,-34.903081900000004,-56.136778910000004,MONTEVIDEO,Mall,OPEN,Uruguay
physicalStore,Zara,7010,-34.92382715,-56.16058588,MONTEVIDEO,Mall,OPEN,Uruguay
physicalStore,Zara,12107,40.88793,-74.25855,WAYNE,Mall,OPEN,United States
physicalStore,Zara,3948,14.088297,-87.1838,TEGUCIGALPA,Mall,OPEN,Honduras
physicalStore,Zara,10837,41.4986875,-81.4944375,BEACHWOOD,Mall,OPEN,United States
physicalStore,Zara,10992,25.000969,121.228654,TAOYUAN COUNTY,Mall,OPEN,"Taiwan, China"
physicalStore,Zara,12477,39.470079,-0.373165,VALENCIA,Street,OPEN,Spain
physicalStore,Zara,37,39.46796944,-0.37367777,VALENCIA,Street,OPEN,Spain
physicalStore,Zara,78,39.48078918,-0.39069443,VALENCIA,Mall,OPEN,Spain
physicalStore,Zara,132,39.454025,-0.353222,VALENCIA,Mall,OPEN,Spain
physicalStore,Zara,528,39.494338,-0.361272,VALENCIA,Mall,OPEN,Spain
physicalStore,Zara,267,39.45727,-0.345734,VALENCIA,Mall,OPEN,Spain
physicalStore,Zara,186,39.471615,-0.488892,ALDAIA,Mall,OPEN,Spain
physicalStore,Zara,399,21.15609,-101.69509,LEON,Mall,OPEN,Mexico
physicalStore,Zara,9293,21.093079,-101.62703,LEON,Mall,OPEN,Mexico
physicalStore,Zara,13935,19.031549300000002,-98.2337765,PUEBLA,Mall,OPEN,Mexico
physicalStore,Zara,11852,40.0518603,-82.9146847,COLUMBUS,Mall,OPEN,United States
physicalStore,Zara,9091,42.690926,23.35317,SOFIA,Mall,OPEN,Bulgaria
physicalStore,Zara,6432,42.658924,23.317335,SOFIA,Mall,OPEN,Bulgaria
physicalStore,Zara,3770,9.91744444,-84.04670833,SAN JOSE,Mall,OPEN,Costa Rica
physicalStore,Zara,3380,8.984773,-79.511297,CIUDAD DE PANAMA,Mall,OPEN,Panama
physicalStore,Zara,3633,8.974435,-79.55252300000001,CIUDAD DE PANAMA,Mall,OPEN,Panama
physicalStore,Zara,9011,35.149201,126.91503900000001,GWANGJU,Street,OPEN,South Korea
physicalStore,Zara,7068,-8.085467,-34.89077,RECIFE,Mall,OPEN,Brazil
physicalStore,Zara,7033,-8.11906,-34.904923,RECIFE,Mall,OPEN,Brazil
physicalStore,Zara,9039,36.352202,127.377658,DAEJEON,Mall,OPEN,South Korea
physicalStore,Zara,9888,41.0971736,-73.9557194,WEST NYACK,Mall,OPEN,United States
physicalStore,Zara,1373,35.00401,135.768619,KYOTO,Street,OPEN,Japan
physicalStore,Zara,9181,34.982748,135.754607,KYOTO,Mall,OPEN,Japan
physicalStore,Zara,9306,35.12377,135.945919,MORIYAMA,Mall,OPEN,Japan
physicalStore,Zara,3132,52.370783,4.891747,AMSTERDAM,Street,OPEN,Netherlands
physicalStore,Zara,6444,52.3741092,4.89346391,AMSTERDAM,Street,OPEN,Netherlands
physicalStore,Zara,9135,52.30238913,4.86131564,AMSTELVEEN,Mall,OPEN,Netherlands
physicalStore,Zara,11710,52.439097,4.821369,ZAANDAM,Street,OPEN,Netherlands
physicalStore,Zara,9214,52.30420574,4.69314455,HOOFDDORP,Street,OPEN,Netherlands
physicalStore,Zara,1269,52.3787981,4.63308555,HAARLEM,Street,OPEN,Netherlands
physicalStore,Zara,3587,52.369661,5.217156,ALMERE,Street,OPEN,Netherlands
physicalStore,Zara,3762,52.224721,5.176556,HILVERSUM,Mall,OPEN,Netherlands
physicalStore,Zara,7059,-16.710720000000002,-49.236767,GOIANIA,Mall,OPEN,Brazil
physicalStore,Zara,16212,24.495943,39.593624,MEDINA,Mall,OPEN,Saudi Arabia
physicalStore,Zara,3035,32.07549,34.775485,TEL AVIV,Mall,OPEN,Israel
physicalStore,Zara,3947,32.074146,34.791767,TEL AVIV,Mall,OPEN,Israel
physicalStore,Zara,11581,32.06942,34.78686,TEL AVIV,Mall,OPEN,Israel
physicalStore,Zara,3013,32.11273193,34.7957839,TEL AVIV,Mall,OPEN,Israel
physicalStore,Zara,3039,32.100227,34.826683,RAMAT GAN,Mall,OPEN,Israel
physicalStore,Zara,3049,32.012461,34.779346000000004,HOLON,Mall,OPEN,Israel
physicalStore,Zara,1227,31.989137,34.773611,RISHON LEZION,Mall,OPEN,Israel
physicalStore,Zara,3389,32.19775,34.879345,RA'ANANA,Mall,OPEN,Israel
physicalStore,Zara,9032,32.171235,34.928219,KFAR SABA,Mall,OPEN,Israel
physicalStore,Zara,3208,31.893509,34.8077339,REHOVOT,Mall,OPEN,Israel
physicalStore,Zara,6415,32.279022,34.846424,NETANYA,Mall,OPEN,Israel
physicalStore,Zara,14538,31.899967,35.00818,MODI'IN,Mall,OPEN,Israel
physicalStore,Zara,9314,41.277032,36.352837,SAMSUN,Mall,OPEN,Turkey
physicalStore,Zara,3115,55.678764,12.57577,COPENHAGUEN,Street,OPEN,Denmark
physicalStore,Zara,9134,55.6622258,12.5616015,COPENHAGUEN,Mall,OPEN,Denmark
physicalStore,Zara,3366,55.63079,12.578479999999999,COPENHAGUEN,Mall,OPEN,Denmark
physicalStore,Zara,3179,60.168927,24.942369,HELSINKI,Street,OPEN,Finland
physicalStore,Zara,12123,60.161685,24.73791,ESPOO,Mall,OPEN,Finland
physicalStore,Zara,3175,50.0852928,14.424806700000001,PRAGUE,Street,OPEN,Czech Republic
physicalStore,Zara,12735,50.07287,14.40197,PRAGUE,Mall,OPEN,Czech Republic
physicalStore,Zara,3522,50.0312081,14.4902753,PRAGUE,Mall,OPEN,Czech Republic
physicalStore,Zara,3197,45.46478,9.19308,MILANO,Street,OPEN,Italy
physicalStore,Zara,3307,45.46365356,9.18795235,MILANO,Street,OPEN,Italy
physicalStore,Zara,9720,45.464604,9.195836,MILANO,Street,PROVISIONAL,Italy
physicalStore,Zara,3327,45.481487,9.212104,MILANO,Street,OPEN,Italy
physicalStore,Zara,3530,45.4904139,9.14685981,MILANO,Mall,OPEN,Italy
physicalStore,Zara,12859,45.40382728,9.15290946,ASSAGO,Mall,OPEN,Italy
physicalStore,Zara,9123,45.3926814,9.17427834,ROZZANO,Mall,OPEN,Italy
physicalStore,Zara,3529,45.5500622,9.25697827,SESTO SAN GIOVANNI,Mall,OPEN,Italy
physicalStore,Zara,3391,45.545906,9.328046,CARUGATE,Mall,OPEN,Italy
physicalStore,Zara,3198,45.583913,9.274519,MONZA,Street,OPEN,Italy
physicalStore,Zara,6437,45.5638677,9.0506768,ARESE,Mall,OPEN,Italy
physicalStore,Zara,3399,45.622649,9.47582612,CORNATE D'ADDA,Mall,OPEN,Italy
physicalStore,Zara,11557,-36.910137,174.84232,AUCKLAND,Mall,OPEN,New Zealand
physicalStore,Zara,16262,-5.1592897,119.394206,SULAWESI SELATAN,Mall,OPEN,Indonesia
physicalStore,Zara,7032,-30.02392222,-51.16333055,PORTO ALEGRE,Mall,OPEN,Brazil
physicalStore,Zara,3931,11.013208,-74.8276,BARRANQUILLA,Mall,OPEN,Colombia
physicalStore,Zara,6412,35.894078,139.951012,KASHIWA,Mall,OPEN,Japan
physicalStore,Zara,3217,50.9964118,-114.0735729,CALGARY,Mall,OPEN,Canada
physicalStore,Zara,11854,51.0843425,-114.1556034,CALGARY,Mall,OPEN,Canada
physicalStore,Zara,10277,-1.388944,-48.464681999999996,BELEM,Mall,OPEN,Brazil
physicalStore,Zara,1249,-34.940635,138.641889,ADELAIDE,Mall,OPEN,Australia
physicalStore,Zara,320,41.8276,-71.4167,PROVIDENCE,Mall,OPEN,United States
physicalStore,Zara,6646,-32.92661083,-60.66922465,ROSARIO,Mall,OPEN,Argentina
physicalStore,Zara,301,41.1476,-8.606509,PORTO,Street,OPEN,Portugal
physicalStore,Zara,13558,41.140713,-8.635375,VILA NOVA DE GAIA,Mall,OPEN,Portugal
physicalStore,Zara,3432,41.16321,-8.5845,PORTO,Mall,OPEN,Portugal
physicalStore,Zara,3028,41.18068,-8.655376,MATOSINHOS,Mall,OPEN,Portugal
physicalStore,Zara,379,41.11723,-8.62237,VILA NOVA DE GAIA,Mall,OPEN,Portugal
physicalStore,Zara,3258,41.17363,-8.56604,GONDOMAR,Mall,OPEN,Portugal
physicalStore,Zara,3911,41.208332,-8.688254,MATOSINHOS,Mall,OPEN,Portugal
physicalStore,Zara,3285,53.34949166,-6.26198055,DUBLIN,Street,OPEN,Ireland
physicalStore,Zara,3367,53.28709,-6.2419305,DUBLIN,Mall,OPEN,Ireland
physicalStore,Zara,13937,53.35385,-6.390016,DUBLIN,Mall,OPEN,Ireland
physicalStore,Zara,3394,53.392056,-6.3869166,DUBLIN,Mall,OPEN,Ireland
physicalStore,Zara,3831,53.45387777,-6.21938888,DUBLIN,Mall,OPEN,Ireland
physicalStore,Zara,3139,50.85143333,4.35458888,BRUXELLES,Street,OPEN,Belgium
physicalStore,Zara,3193,50.85426,4.35835,BRUXELLES,Mall,OPEN,Belgium
physicalStore,Zara,1491,50.836504,4.357466,BRUXELLES,Street,OPEN,Belgium
physicalStore,Zara,3824,50.83696,4.36243,BRUXELLES,Street,OPEN,Belgium
physicalStore,Zara,11692,50.87953,4.37394,BRUXELLES,Mall,OPEN,Belgium
physicalStore,Zara,3141,50.837864,4.2854276,ANDERLECHT,Mall,OPEN,Belgium
physicalStore,Zara,16371,50.84742,4.43817,WOLUWE-SAINT-LAMBERT,Mall,OPEN,Belgium
physicalStore,Zara,3743,50.71977,4.398,WATERLOO,Street,OPEN,Belgium
physicalStore,Zara,9732,50.938584,4.036759,AALST,Street,OPEN,Belgium
physicalStore,Zara,392,50.88041388,4.71044166,LEUVEN,Street,OPEN,Belgium
physicalStore,Zara,3542,50.67133,4.61679,LOUVAIN-LA-NEUVE,Mall,OPEN,Belgium
physicalStore,Zara,6216,37.264538,126.9975,SUWON,Mall,OPEN,South Korea
physicalStore,Zara,16417,37.287605,126.99137,SUWON,Mall,OPEN,South Korea
physicalStore,Zara,7025,-22.892624,-47.027609,CAMPINAS,Mall,OPEN,Brazil
physicalStore,Zara,7026,-22.84521,-47.06412,CAMPINAS,Mall,OPEN,Brazil
physicalStore,Zara,9089,34.39464,132.499795,HIROSHIMA,Mall,OPEN,Japan
physicalStore,Zara,4940,18.807051100000002,99.0184143,CHIANG MAI,Mall,OPEN,Thailand
physicalStore,Zara,3894,44.8155,20.43708,BELGRADE,Mall,OPEN,Serbia
physicalStore,Zara,13516,44.802519000000004,20.446085,BELGRADE,Mall,OPEN,Serbia
physicalStore,Zara,3540,44.80152,20.4744,BELGRADE,Street,OPEN,Serbia
physicalStore,Zara,6636,44.81679,20.507599,BELGRADE,Mall,OPEN,Serbia
physicalStore,Zara,3757,44.805483,20.40513,BELGRADE,Mall,OPEN,Serbia
physicalStore,Zara,11544,29.31233,120.06843,YIWU,Mall,OPEN,Mainland China
physicalStore,Zara,3102,25.334342,51.467049,DOHA,Mall,OPEN,Qatar
physicalStore,Zara,3676,25.2594781,51.4440249,DOHA,Mall,OPEN,Qatar
physicalStore,Zara,12260,25.404497,51.52043,LUSAIL,Mall,OPEN,Qatar
physicalStore,Zara,11881,25.384084,51.441952,DOHA,Mall,OPEN,Qatar
physicalStore,Zara,11721,25.325831,51.350082,DOHA,Mall,OPEN,Qatar
physicalStore,Zara,13776,36.10698,-86.81745,NASHVILLE,Mall,OPEN,United States
physicalStore,Zara,11913,40.6360677,-111.8856863,MURRAY,Mall,OPEN,United States
physicalStore,Zara,3967,53.4847792,-113.51494220000001,EDMONTON,Mall,OPEN,Canada
physicalStore,Zara,3381,53.5228386,-113.622026,EDMONTON,Mall,OPEN,Canada
physicalStore,Zara,9047,35.538203,129.338686,ULSAN,Mall,OPEN,South Korea
physicalStore,Zara,3979,18.472054,-69.9412,SANTO DOMINGO DE GUZMAN,Mall,OPEN,Dominican Republic
physicalStore,Zara,9197,18.483639,-69.93915,SANTO DOMINGO DE GUZMAN,Mall,OPEN,Dominican Republic
physicalStore,Zara,9308,41.702444,44.793215000000004,TBILISI,Street,OPEN,Georgia
physicalStore,Zara,12976,41.724026,44.73604,TBILISI,Mall,OPEN,Georgia
physicalStore,Zara,6391,41.689789,44.898212,TBILISI,Mall,OPEN,Georgia
physicalStore,Zara,9270,41.81641,44.77212,TBILISI,Mall,OPEN,Georgia
physicalStore,Zara,16231,37.392807,-5.9962209,SEVILLA,Street,OPEN,Spain
physicalStore,Zara,147,37.38465,-5.97247,SEVILLA,Mall,OPEN,Spain
physicalStore,Zara,236,37.385047,-6.047131,CASTILLEJA DE LA CUESTA,Mall,OPEN,Spain
physicalStore,Zara,12389,37.33862,-5.9764,SEVILLA,Mall,OPEN,Spain
physicalStore,Zara,3071,50.936597,6.950907,KÖLN,Street,OPEN,Germany
physicalStore,Zara,3514,50.938203,6.833968,KÖLN,Mall,OPEN,Germany
physicalStore,Zara,14876,51.1329177,71.40310096,ASTANA,Mall,OPEN,Kazakhstan
physicalStore,Zara,6610,51.088657,71.40641,ASTANA,Mall,OPEN,Kazakhstan
physicalStore,Zara,13930,36.995109,127.145748,ANSEONG,Mall,OPEN,South Korea
physicalStore,Zara,6407,40.180086,44.48817,EREVAN,Mall,OPEN,Armenia
physicalStore,Zara,4845,40.155556,44.49922,EREVAN,Mall,OPEN,Armenia
physicalStore,Zara,9036,45.426169,-75.6902523,OTTAWA,Mall,OPEN,Canada
physicalStore,Zara,6447,45.347363,-75.8058424,OTTAWA,Mall,OPEN,Canada
physicalStore,Zara,12786,59.912824,10.742188,OSLO,Street,OPEN,Norway
physicalStore,Zara,3402,59.9250861,10.723219199999999,OSLO,Street,OPEN,Norway
physicalStore,Zara,12212,59.887548,10.522117,SANDVIKA,Mall,OPEN,Norway
physicalStore,Zara,3536,38.26062,140.87217,SENDAI,Street,OPEN,Japan
physicalStore,Zara,1424,30.706054,76.800704,CHANDIGARH,Mall,OPEN,India
physicalStore,Zara,10904,12.10382934,-86.24904197000001,MANAGUA,Mall,OPEN,Nicaragua
physicalStore,Zara,3067,19.6889166,-101.1580908,MORELIA,Mall,OPEN,Mexico
physicalStore,Zara,9303,35.224107000000004,128.682818,CHANGWON,Mall,OPEN,South Korea
physicalStore,Zara,3718,44.840635,-0.57411,BORDEAUX,Street,OPEN,France
physicalStore,Zara,3481,44.87998,-0.56461,BORDEAUX,Mall,OPEN,France
physicalStore,Zara,12490,44.79455,-0.531185,BEGLES,Mall,OPEN,France
physicalStore,Zara,9276,44.828199,-0.6590453,MERIGNAC,Mall,OPEN,France
physicalStore,Zara,44,36.719613,-4.42239,MALAGA,Street,OPEN,Spain
physicalStore,Zara,136,36.716164,-4.4318,MALAGA,Mall,OPEN,Spain
physicalStore,Zara,291,36.656714,-4.478796,MALAGA,Mall,OPEN,Spain
physicalStore,Zara,177,36.53868055,-4.62481944,FUENGIROLA,Street,OPEN,Spain
physicalStore,Zara,233,36.52835083,-4.63184976,FUENGIROLA,Mall,OPEN,Spain
physicalStore,Zara,181,36.755478,-4.100507,VELEZ-MALAGA,Mall,OPEN,Spain
physicalStore,Zara,3627,31.629999,-8.0,MARRAKECH,Street,OPEN,Morocco
physicalStore,Zara,9128,10.3177868,123.9051104,CEBU CITY,Mall,OPEN,Philippines
physicalStore,Zara,12082,35.77548,-5.804121,TANGER,Street,OPEN,Morocco
physicalStore,Zara,11772,42.914453,-78.762997,BUFFALO,Mall,OPEN,United States
physicalStore,Zara,367,31.778444,35.223907,JERUSALEM,Mall,OPEN,Israel
physicalStore,Zara,3012,31.75149726,35.1872406,JERUSALEM,Mall,OPEN,Israel
physicalStore,Zara,13763,33.885337,130.88249,KITAKYUSYU,Mall,OPEN,Japan
physicalStore,Zara,3601,21.92435,-102.28896,AGUASCALIENTES,Mall,OPEN,Mexico
physicalStore,Zara,11853,30.00591,-90.15692,METAIRIE,Mall,OPEN,United States
physicalStore,Zara,12681,56.924254,24.175358,RIGA,Mall,OPEN,Latvia
physicalStore,Zara,3711,56.930447,24.035082,RIGA,Mall,OPEN,Latvia
physicalStore,Zara,3749,56.983402,24.203266,RIGA,Mall,OPEN,Latvia
physicalStore,Zara,3590,40.83863,14.24842,NAPOLI,Street,OPEN,Italy
physicalStore,Zara,3535,40.84379,14.230250999999999,NAPOLI,Street,OPEN,Italy
physicalStore,Zara,3400,40.933334,14.148784,GIUGLIANO IN CAMPANIA,Mall,OPEN,Italy
physicalStore,Zara,3257,41.003577,14.326537,MARCIANISE,Mall,OPEN,Italy
physicalStore,Zara,3636,40.94912,14.488389999999999,NOLA,Mall,OPEN,Italy
physicalStore,Zara,12734,41.10485785,-73.41805805999999,NORWALK,Mall,OPEN,United States
physicalStore,Zara,13613,26.3913173,50.0352488,DAMMAM,Mall,OPEN,Saudi Arabia
physicalStore,Zara,3403,26.306568,50.170498,DHAHRAN,Mall,OPEN,Saudi Arabia
physicalStore,Zara,3317,26.287272,50.219228,AL-KHOBAR,Mall,OPEN,Saudi Arabia
physicalStore,Zara,12108,21.0395519,-89.6309674,MERIDA,Mall,OPEN,Mexico
physicalStore,Zara,12749,21.0565467,-89.5963581,MERIDA,Mall,OPEN,Mexico
physicalStore,Zara,3506,21.147034,-86.823204,CANCUN,Mall,OPEN,Mexico
physicalStore,Zara,10705,21.1604057,-86.808577,CANCUN,Mall,OPEN,Mexico
physicalStore,Zara,3041,21.1016,-86.765121,CANCUN,Mall,OPEN,Mexico
physicalStore,Zara,3163,28.622656,-106.1150739,CHIHUAHUA,Mall,OPEN,Mexico
physicalStore,Zara,3995,43.305496,5.365266,MARSEILLE,Mall,OPEN,France
physicalStore,Zara,393,43.29297,5.3787,MARSEILLE,Street,OPEN,France
physicalStore,Zara,12674,43.27013,5.39355,MARSEILLE,Mall,OPEN,France
physicalStore,Zara,397,43.363762,5.347729,MARSEILLE,Mall,OPEN,France
physicalStore,Zara,3192,43.29116261,5.47738141,MARSEILLE,Mall,OPEN,France
physicalStore,Zara,9215,43.42062,5.3623,CABRIES,Mall,OPEN,France
physicalStore,Zara,3705,43.526568,5.443645,AIX-EN-PROVENCE,Mall,OPEN,France
physicalStore,Zara,3739,39.78246,30.510483,ESKIŞEHIR,Mall,OPEN,Turkey
physicalStore,Zara,3302,24.81547,-107.40072,CULIACAN,Mall,OPEN,Mexico
physicalStore,Zara,16005,24.788338,-107.441826,CULIACAN,Mall,OPEN,Mexico
